2	0.876217	2.28254	x	0.872905	p	0.000577549	px	0.000567474	p2	0.0261947	p2x	0.0258815	p_snap	0.040823	0	364.789	355.439
2.5	0.853383	2.92952	x	0.852351	p	0.00180577	px	0.00179585	p2	0.080703	p2x	0.0799738	p_snap	0.111254	0	364.341	335.543
3	0.828037	3.62303	x	0.826367	p	0.00429831	px	0.00428648	p2	0.179179	p2x	0.178321	p_snap	0.225402	0	363.431	299.6
3.5	0.79136	4.42277	x	0.789931	p	0.00917006	px	0.0092456	p2	0.334688	p2x	0.336372	p_snap	0.386467	0	361.653	242.839
4	0.728119	5.4936	x	0.727024	p	0.0196364	px	0.0197512	p2	0.56062	p2x	0.561608	p_snap	0.601246	0	357.833	160.374
4.5	0.550333	8.17686	x	0.549777	p	0.0628915	px	0.0630978	p2	0.923968	p2x	0.924483	p_snap	0.902554	0	342.045	27.7517
