2	0.790877	2.52884	x	0.790101	p	0.00106912	px	0.00107703	p2	0.054983	p2x	0.0550506	p_snap	0.0970291	0	749.198	708.763
2.5	0.735776	3.39778	x	0.734956	p	0.0038099	px	0.00382845	p2	0.191885	p2x	0.193087	p_snap	0.267666	0	747.143	606.086
