2	0.920886	2.17182	x	0.921158	p	0.00152651	px	0.0015133	p2	0.065446	p2x	0.0652193	p_snap	0.0993846	0	748.855	700.915
2.5	0.884882	2.82523	x	0.887915	p	0.00453286	px	0.00432405	p2	0.206365	p2x	0.19754	p_snap	0.240993	0	746.6	595.226
3	0.801763	3.74175	x	0.801027	p	0.0120363	px	0.0119463	p2	0.497898	p2x	0.496564	p_snap	0.451231	0	740.973	376.577
