2	0.92626	2.15922	x	0.918728	p	0.000352243	px	0.000335854	p2	0.0168093	p2x	0.0154818	p_snap	0.0277193	0	749.736	737.393
2.5	0.906476	2.75793	x	0.90978	p	0.00124107	px	0.00119208	p2	0.064437	p2x	0.0638617	p_snap	0.0858526	0	749.069	701.672
3	0.8754	3.427	x	0.876438	p	0.00339281	px	0.00328334	p2	0.175177	p2x	0.170566	p_snap	0.18982	0	747.455	618.617
3.5	0.813477	4.30252	x	0.809924	p	0.0082509	px	0.00834218	p2	0.387216	p2x	0.38784	p_snap	0.340671	0	743.812	459.588
