2	0.881244	2.26952	x	0.88142	p	0.000155796	px	0.000136328	p2	0.00474433	p2x	0.00432539	p_snap	0.0106237	0	749.883	746.442
2.5	0.857676	2.91485	x	0.862111	p	0.000618336	px	0.000560203	p2	0.018536	p2x	0.0171353	p_snap	0.0380278	0	749.536	736.098
3	0.837834	3.58066	x	0.844209	p	0.00172315	px	0.00164753	p2	0.0539463	p2x	0.0502853	p_snap	0.0949341	0	748.708	709.54
3.5	0.814959	4.29469	x	0.824176	p	0.00389489	px	0.00387695	p2	0.124358	p2x	0.124797	p_snap	0.186456	0	747.079	656.732
4	0.793193	5.04291	x	0.795008	p	0.00714842	px	0.00706193	p2	0.209662	p2x	0.207995	p_snap	0.297994	0	744.639	592.753
