2	0.867654	2.30507	x	0.866294	p	0.00197471	px	0.00200088	p2	0.0801347	p2x	0.0803769	p_snap	0.120687	0	364.279	335.751
2.5	0.831131	3.00795	x	0.830874	p	0.00558982	px	0.00556692	p2	0.213569	p2x	0.211461	p_snap	0.275912	0	362.96	287.047
3	0.774266	3.87464	x	0.772883	p	0.0136163	px	0.0137698	p2	0.435711	p2x	0.436819	p_snap	0.499453	0	360.03	205.966
3.5	0.64667	5.41234	x	0.648451	p	0.038452	px	0.0379782	p2	0.792622	p2x	0.792863	p_snap	0.810722	0	350.965	75.693
