1	0.0660427	x	0.0678008
2	0.095684	x	0.0979564
2	0.095684	x	0.0979564
4	0.140676	x	0.143382
5	0.159072	x	0.155661
8	0.203504	x	0.201481
13	0.261935	x	0.260707
19	0.31522	x	0.31585
29	0.382525	x	0.382966
44	0.460823	x	0.461205
68	0.546033	x	0.544557
103	0.625288	x	0.625937
157	0.701468	x	0.701078
239	0.770554	x	0.768972
365	0.827302	x	0.828046
