30	0.643225	x	0.617647
46	0.720206	x	0.678133
69	0.780769	x	0.779661
105	0.829242	x	0.7875
160	0.872175	x	0.888889
243	0.905875	x	0.898336
370	0.933038	x	0.932325
562	0.953595	x	0.959044
854	0.970152	x	0.981448
