1	0.29257	x	0.323414
2	0.402702	x	0.410256
2	0.402702	x	0.410256
4	0.54533	x	0.550275
5	0.595499	x	0.609395
8	0.700881	x	0.713534
13	0.788899	x	0.779188
19	0.843634	x	0.822733
29	0.889194	x	0.913486
44	0.926191	x	0.917995
68	0.950449	x	0.952136
103	0.965294	x	0.969951
157	0.974492	x	0.968534
239	0.982552	x	0.983764
365	0.988173	x	0.985991
