1	0.502688	x	0.516796
2	0.659742	x	0.610687
2	0.659742	x	0.610687
4	0.779209	x	0.783546
5	0.818951	x	0.81367
8	0.875359	x	0.903955
13	0.916552	x	0.930565
19	0.939217	x	0.945509
29	0.957438	x	0.973154
44	0.972225	x	0.96927
68	0.983168	x	0.985864
103	0.986275	x	0.994161
157	0.990223	x	0.983802
239	0.994748	x	0.994673
365	0.99708	x	0.993752
556	0.997424	x	0.998734
