1	0.319565	x	0.3
2	0.461297	x	0.5
2	0.461297	x	0.5
4	0.613841	x	0.666667
5	0.653711	x	0.625
8	0.734636	x	0.727273
13	0.798822	x	0.847826
19	0.835521	x	0.863636
29	0.877133	x	0.892308
44	0.919583	x	1.01149
68	0.945838	x	1
103	0.963222	x	0.932127
157	0.975028	x	0.931751
239	0.985598	x	0.950298
365	0.995951	x	0.975936
556	0.995373	x	0.995227
847	0.999441	x	1.03377
