885	0.592716	x	0.594138	p	0.0138026	px	0.013651	p2	0.593203	p2x	0.589021	p_snap	0.582174	0	872.785	360.015
680	0.446034	x	0.44134	p	0.0349097	px	0.0358842	p2	0.861787	p2x	0.869537	p_snap	0.697157	0	656.261	93.985
522	0.106294	x	0.11534	p	0.307093	px	0.283233	p2	0.99683	p2x	0.996414	p_snap	0.805683	0	361.697	1.6545
1152	0.665242	x	0.66559	p	0.00874612	px	0.00870882	p2	0.488207	p2x	0.486924	p_snap	0.511573	0	1141.92	589.585
1500	0.721711	x	0.720498	p	-nan(ind)	px	0.00623665	p2	0.427882	p2x	0.430313	p_snap	0.461713	0	-nan(ind)	858.177
