522	0.633965	x	0.635697	p	0.0240647	px	0.0237319	p2	0.509466	p2x	0.501087	p_snap	0.44353	0	509.438	256.059
680	0.728107	x	0.732165	p	0.0145143	px	0.0139537	p2	0.366299	p2x	0.35525	p_snap	0.420155	0	670.13	430.916
885	0.782212	x	0.78226	p	0.0110343	px	0.0109193	p2	0.319905	p2x	0.316359	p_snap	0.406761	0	875.235	601.884
401	0.125027	x	0.113724	p	0.325166	px	0.351744	p2	0.959616	p2x	0.961542	p_snap	0.521124	0	270.608	16.194
308	0.0744289	x	0.0693194	p	0.485022	px	0.506995	p2	0.960865	p2x	0.964072	p_snap	0.564905	0	158.613	12.0535
1152	0.82005	x	0.816832	p	0.00966096	px	0.00957835	p2	0.316393	p2x	0.315219	p_snap	0.407751	0	1140.87	787.516
1500	0.85016	x	0.845863	p	-nan(ind)	px	0.00908855	p2	0.329144	p2x	0.327808	p_snap	0.416649	0	-nan(ind)	1006.28
