1	0.202869
1	0.200894	x	0.318182
2	0.28706
3	0.356844	x	0.525
5	0.479124
8	0.584597
12	0.703084
19	0.794048
29	0.844437
44	0.902561
67	0.923566
103	0.950643
157	0.964606
239	0.982892
