1	0.013747	x	0.00977654
1	0.0139672
2	0.0322836
3	0.0607703
5	0.10209
8	0.247167
12	0.417941	x	0.626866
19	0.571919
29	0.725676
44	0.798755
67	0.856965
103	0.913324
157	0.937349
239	0.954364
