1	0.501641	x	0.523952
1	0.501696	x	0.516878
2	0.65673	x	0.663957
3	0.741237	x	0.766903
5	0.816235
8	0.882157	x	0.893834
12	0.9169	x	0.885969
19	0.946451	x	0.964327
29	0.960698
44	0.977297
67	0.986469
103	0.998218
157	0.990936
239	0.998258
364	0.99605
