1	0.00251164
1	0.00248848
2	0.00574361
3	0.00926991
5	0.0184253
8	0.0334511
12	0.0588381
19	0.114468
29	0.230585
44	0.418143
67	0.550277
103	0.677988
157	0.759753
239	0.825444
364	0.881575
556	0.914776
847	0.945065
1291	0.962244
1968	0.974673
