1	0.0011176
1	0.001143
2	0.00234465
3	0.00347778
5	0.00604199
8	0.00983267
12	0.0152208
19	0.0227718
29	0.025721
44	0.0302012
67	0.0346434
103	0.0409476
157	0.0522172
239	0.0710446
364	0.109035
