1	0.0231479
1	0.0223293
2	0.0621829
3	0.0968831
5	0.220236
8	0.349958
12	0.504673
19	0.641973
29	0.758572
44	0.820645
67	0.868026
103	0.912501
157	0.934082
239	0.965061
364	0.969476
556	0.983158
847	0.988641
1291	0.991234
1968	0.995559
