30	0.359123	x	0.346137
46	0.437653	x	0.451498
69	0.517591	x	0.519558
105	0.601035	x	0.592394
160	0.677757	x	0.681115
243	0.75177	x	0.746648
370	0.815735	x	0.819553
562	0.864669	x	0.857584
