1	0.9562242
1	0.9564425
2	0.9351149
2	0.9346718
3	0.9189376
4	0.9042197
5	0.891324
6	0.879662
8	0.85939
10	0.842445
12	0.826907
16	0.799024
21	0.771115
27	0.736051
34	0.705056
44	0.667581
57	0.620498
73	0.581932
94	0.524155
120	0.466731
155	0.418953
199	0.361147
257	0.3118
330	0.264771
425	0.218339
547	0.180043
704	0.145733
906	0.116989
1166	0.091807
1500	0.075922
