1	0.190926	x	0.187706
2	0.256575	x	0.258065
2	0.256575	x	0.258065
4	0.350804	x	0.35704
5	0.382334	x	0.382151
8	0.451373	x	0.457066
13	0.559515	x	0.552092
19	0.650884	x	0.645645
29	0.741066	x	0.749037
44	0.811034	x	0.806193
68	0.870603	x	0.869107
103	0.90856	x	0.910663
157	0.937847	x	0.935966
239	0.959243	x	0.960505
365	0.973631	x	0.970379
556	0.981993	x	0.984645
