1	0.558809	x	0.568182
2	0.713971	x	0.714286
2	0.713971	x	0.714286
4	0.820028	x	0.819672
5	0.851935	x	0.822368
8	0.903875	x	0.900901
13	0.944238	x	0.950292
19	0.970549	x	0.946215
29	0.984324	x	0.897277
44	0.986405	x	1.05566
68	0.995487	x	1.06918
103	0.989659	x	0.958675
157	0.995086	x	0.995183
239	1.00093	x	1.01306
365	1.00169	x	0.973437
556	0.998174	x	1.0055
847	1.00216	x	1.00099
