1	0.067064	x	0.0687837
2	0.098394	x	0.102531
2	0.098394	x	0.102531
4	0.14501	x	0.145422
5	0.16403	x	0.16314
8	0.211949	x	0.209412
13	0.274781	x	0.274687
19	0.331213	x	0.33203
29	0.402537	x	0.402246
44	0.4818	x	0.48298
68	0.570697	x	0.570295
103	0.650632	x	0.64897
157	0.725184	x	0.725663
239	0.791441	x	0.791348
365	0.843916	x	0.844027
556	0.886448	x	0.885307
