1	0.111896	x	0.106856
2	0.162833	x	0.174617
2	0.162833	x	0.174617
4	0.235739	x	0.22885
5	0.263722	x	0.266569
8	0.332224	x	0.336851
13	0.415496	x	0.422257
19	0.490452	x	0.487399
29	0.577508	x	0.580291
44	0.663275	x	0.651685
68	0.753652	x	0.759839
103	0.819993	x	0.828869
157	0.872876	x	0.866503
239	0.9129	x	0.909326
365	0.941518	x	0.939326
556	0.9608	x	0.97306
