1	0.206228	x	0.220472
2	0.285828	x	0.287179
2	0.285828	x	0.287179
4	0.41457	x	0.392982
5	0.467304	x	0.433213
8	0.593974	x	0.630986
13	0.715171	x	0.717241
19	0.790336	x	0.778917
29	0.849366	x	0.852046
44	0.893737	x	0.879267
68	0.931503	x	0.955823
103	0.949788	x	0.944954
157	0.964818	x	0.981761
239	0.977076	x	0.9808
365	0.986693	x	0.99717
556	0.989406	x	0.990646
